data_id,al_text,sell_cnt,unit_price,lanlong,age,total_cnt
5011000013306,牌楼小区,0,,"[121.49298,31.219729]",1972-1977年 ,446户
5011000013648,协作大厦,0,,"[121.4935559,31.21303391]",1997年 ,78户
5011000013965,海外滩中心,0,,"[121.48016438804,31.199496077153]",2007-2013年 ,880户
5011000014027,海乾公寓,1,89934,"[121.4885229,31.21238732]",1995-1997年 ,56户
5011000007766,淮海中路668弄,0,,"[121.4723143,31.2259303]",暂无信息 ,41户
5011000007815,浙江中路419号,0,,"[121.4841606,31.24234018]",1940年 ,10户
5011000007739,瑞金南路63弄,1,145161,"[121.474778,31.209355]",1985-1994年 ,63户
5011000007784,中山南一路248-254号,0,,"[121.493704,31.206105]",1975-1984年 ,98户
5011000007722,建国中路18弄,2,128467,"[121.476309,31.216032]",1982年 ,60户
5011000007782,汉口路457-465号,0,,"[121.4882455,31.24052452]",1992年 ,10户
5011000007769,大林路43弄,0,,"[121.493357,31.219224]",1991-1992年 ,167户
5011000007808,大林路78-86号,0,111045,"[121.493591,31.218876]",1981-1995年 ,56户
5011000007783,南京东路387号,0,,"[121.4893011,31.24234427]",2002年 ,492户
5011000007772,斜桥新村,7,100375,"[121.4897821,31.21648006]",1993年 ,189户
5011000007851,中华路1141弄,0,,"[121.495262,31.220825]",1989年 ,70户
5011000007814,宁波路74弄,0,106509,"[121.4919352,31.24565078]",1936-1985年 ,78户
5011000008115,南塘浜路93弄,5,100456,"[121.480571,31.210266]",1980-1983年 ,368户
5011000008110,玉兰小区,1,95416,"[121.4780903,31.21163324]",1975-1988年 ,414户
5011000008065,广东路175号,0,,"[121.494644,31.23902035]",暂无信息 ,36户
5011000008078,局三小区,0,107676,"[121.4918731,31.20765553]",1984年 ,223户
5011000008049,淮海中路834号,0,,"[121.468799,31.2245277]",暂无信息 ,2户
5011000008103,淮海中路697弄,0,,"[121.4718729,31.2253574]",1930-1996年 ,51户
5011000008084,绍兴路76弄,0,,"[121.4696882,31.21521392]",1930-1950年 ,18户
5011000008073,宝兴里,0,,"[121.4901805,31.23438669]",1980-1990年 ,13户
5011000008112,合肥路349弄,0,,"[121.4798661,31.21987279]",1935-1988年 ,18户
5011000008161,瑞金一路148弄,0,,"[121.4699126,31.22729843]",暂无信息 ,14户
5011000008199,永平安,0,,"[121.4824046,31.24255846]",2015年 ,7户
5011000009181,香山路15号,0,,"[121.4724907,31.22180335]",暂无信息 ,8户
5011000009256,唐家宅小区,3,100330,"[121.495582,31.207878]",1960-1993年 ,311户
5011000009332,建国西路130弄,0,,"[121.4711698,31.21371784]",1983年 ,10户
5011000009043,华达大楼,0,,"[121.4929463,31.24805239]",1926-1930年 ,70户
5011000009053,和合坊,0,,"[121.4755506,31.22717961]",1930-1990年 ,124户
5011000009112,合肥路592弄,0,,"[121.4785005,31.21983442]",1930-1992年 ,30户
5011000009098,江阴路105弄,0,,"[121.475231,31.235142]",1930-1940年 ,3户
5011000009119,雁荡路55弄,0,,"[121.476569,31.22597917]",1950年 ,13户
5011000009100,福建中路370号,0,,"[121.4865758,31.24247575]",暂无信息 ,1户
5011000009105,大德邨,0,,"[121.468574,31.229472]",1936-1999年 ,41户
5011000009114,肇周路417号,0,,"[121.4885515,31.21760832]",1980年 ,49户
5011000009901,永嘉第一小区,0,150064,"[121.46538539029,31.224290757289]",1930-1937年 ,38户
5011000009922,长乐路386弄,0,,"[121.4680433,31.22723203]",1983年 ,4户
5011000009886,丽园路43弄,0,,"[121.4961014,31.21668164]",1934-1950年 ,25户
5011000009885,皋兰路25弄,0,,"[121.4718,31.22273928]",1939年 ,17户
5011000009900,天成里,0,,"[121.4753228,31.21379328]",1930-1992年 ,40户
5011000009931,重庆南路163弄,0,,"[121.4780104,31.22310483]",1930-1935年 ,6户
5011000012147,宁波小区,2,135746,"[121.4910984,31.24560522]",1983-1986年 ,426户
5011000012215,中福世福汇,12,,"[121.4912341,31.23797238]",2004年 ,937户
5011000012209,南国大厦,2,84490,"[121.500862,31.214569]",1997年 ,114户
5011000012194,市民新村,25,139908,"[121.499179,31.210089]",1958-1997年 ,1614户
5011000012228,康瞿小区,5,87539,"[121.477065,31.201776]",1990-1995年 ,414户
5011000012217,六合大厦,0,,"[121.4814076,31.24314378]",1998年 ,162户
5011000009620,河南中路166弄,0,,"[121.4927923,31.23945129]",1980-2000年 ,7户
5011000013902,万事利大厦,0,,"[121.4886764,31.21753489]",2006年 ,178户
5011000013764,田子坊,0,,"[121.4760811,31.21414101]",1930-2005年 ,180户
5011000014245,唐城公寓,0,95268,"[121.495834,31.2226]",1998-2001年 ,237户
5011000014207,绿叶公寓,0,,"[121.4988058,31.21253715]",1998年 ,27户
5011000014263,景云大楼,0,,"[121.489504,31.246352]",1932年 ,54户
5011000014239,春江小区(卢湾),5,99649,"[121.477588,31.200282]",1984-1987年 ,157户
5011000014352,凌北公寓,0,,"[121.4925178,31.21216354]",1998年 ,54户
5011000014291,惠祥公寓,8,112769,"[121.494018,31.205313]",1998年 ,126户
5011000014354,城申公寓,5,97343,"[121.48861,31.21339]",1996年 ,139户
5011000016929,欣安基公寓,4,125452,"[121.500681,31.205542]",2001年 ,166户
5011000016989,嘉华豪庭,0,112035,"[121.468928,31.216518]",1999年 ,151户
5011000016905,申龙大楼,0,89643,"[121.482861,31.20245245]",1989年 ,150户
5011000016816,港陆广场,0,,"[121.484836,31.235321]",1997-2018年 ,172户
5011000016976,明日星城（一期）,9,111448,"[121.500878,31.219447]",2000-2002年 ,1346户
5011000016892,鑫兴大厦,0,,"[121.472389,31.2290649]",1994年 ,130户
5011000017021,金陵东路8号,0,,"[121.4979956,31.23728374]",暂无信息 ,8户
5011000017056,卢湾都市花园,9,109267,"[121.483515,31.207163]",2004年 ,792户
5011000016358,南浦大厦,0,,"[121.5098892,31.21774612]",1998年 ,124户
5011000016404,人才大厦,0,79792,"[121.483648,31.209156]",1998年 ,102户
5011000016040,沧海苑,2,102372,"[121.49667,31.22211743]",2000年 ,340户
5011000015144,永泰公寓,3,70260,"[121.477867,31.214278]",1994-1995年 ,134户
5011000015160,上海小楼,0,,"[121.492469,31.245959]",1936-1937年 ,17户
5011000015162,弘辉名苑,12,133162,"[121.495704,31.208978]",2005年 ,720户
5011000015022,人民大楼,5,113764,"[121.490389,31.23238077]",1987年 ,192户
5011000015210,桥苑公寓,0,125733,"[121.490894,31.221405]",1998年 ,204户
5011000015134,亚洲大厦,0,,"[121.4840977,31.24046316]",2010年 ,209户
5011000015131,金天地国际大厦,0,,"[121.4893476,31.22923927]",2006年 ,336户
5011000014756,城市一品苑,2,,"[121.463753,31.229317]",1999年 ,96户
5011000015158,德福苑,1,111669,"[121.486765,31.207011]",2002年 ,290户
5011000016151,丽园公寓,6,95642,"[121.493867,31.216497]",1998-1999年 ,205户
5011000016314,帝庭,4,83621,"[121.478611,31.213185]",2004年 ,79户
5011000016263,佳成大厦(公寓),2,109125,"[121.493915,31.230517]",2005-2006年 ,102户
5011000016251,华府天地,2,263402,"[121.480159,31.224551]",2006年 ,122户
5011000016376,重新小区,1,97576,"[121.476358,31.233361]",1935-1936年 ,596户
5011000016367,宝鼎大厦,0,,"[121.4757012,31.21176064]",1998年 ,412户
5011000016011,振兴大楼,0,97448,"[121.475264,31.233417]",1984-1988年 ,208户
5011000016141,中怡公寓,0,,"[121.4877899,31.23979189]",1992年 ,57户
5011000016414,江南新苑,7,102689,"[121.485549,31.204953]",1996-2002年 ,738户
5011000016213,士林华苑,11,125014,"[121.497997,31.226867]",2001-2007年 ,737户
5011000015929,家化中房苑,0,107122,"[121.478611,31.245349]",2002-2003年 ,81户
5011000015888,永业大楼,3,146064,"[121.47648,31.226918]",1933-1996年 ,185户
5011000015918,金钟广场,0,,"[121.4852443,31.23229622]",1938年 ,422户
5011000016041,阳光公寓(黄浦),6,108276,"[121.507064,31.217349]",1998-2001年 ,296户
5011000015996,永新大厦,0,,"[121.4670426,31.22370242]",1989年 ,77户
5011000015876,中汇公寓,5,133850,"[121.486325,31.214874]",2001-2002年 ,331户
5011000015993,兴林公寓,6,98832,"[121.494566,31.219126]",1999-2005年 ,462户
5011000016402,百汇大厦,7,91949,"[121.486817,31.215803]",1994年 ,184户
5011000016862,瑞雪大楼,13,109778,"[121.470632,31.214641]",1991年 ,564户
5011000016766,运泰公寓,2,85553,"[121.488819,31.213753]",1999年 ,342户
5011000016846,东新大厦,3,110459,"[121.488632,31.234148]",2004-2005年 ,174户
5011000016784,泰山公寓,0,,"[121.473019,31.22653042]",1936年 ,17户
5011000016721,港陆黄浦中心,0,,"[121.4814661,31.24256776]",1996年 ,59户
5011000016864,淮海大厦,6,109338,"[121.483476,31.230831]",1992-1993年 ,515户
5011000016895,锦麟天地雅苑,12,171373,"[121.480319,31.226207]",2003-2005年 ,242户
5011000017083,杰仕豪庭,3,99597,"[121.474879,31.234127]",2002年 ,212户
5011000016178,共和园小区,1,96928,"[121.5054216,31.22863886]",1980-1991年 ,249户
5011000016276,连云大楼,9,112598,"[121.479387,31.230192]",1936-1992年 ,120户
5011000016079,新地苑,3,95864,"[121.497718,31.228005]",1999年 ,330户
5011000016284,锦城公寓(黄浦),6,85295,"[121.477018,31.208537]",1996年 ,199户
5011000015448,东淮海国际大厦,0,,"[121.4884823,31.23275213]",2008年 ,200户
5011000015832,申江新苑,6,101426,"[121.508479,31.225781]",2006年 ,120户
5011000015807,陆家浜大楼,0,,"[121.4921237,31.21809421]",1987年 ,120户
5011000015839,海上梦苑,4,128972,"[121.486602,31.205565]",2007年 ,130户
5011000016734,大同花园南区,10,103422,"[121.479789,31.210922]",1999-2007年 ,1238户
5011000015528,郁金香花苑,7,107506,"[121.476343,31.207131]",1999-2000年 ,302户
5011000015479,丽南公寓,1,95197,"[121.49667,31.216591]",1999-2002年 ,95户
5011000010320,顺天村(北区),0,,"[121.4748633,31.23685418]",1930-2000年 ,27户
5011000010318,重庆南路30弄,0,,"[121.478033,31.226177]",1930-1994年 ,47户
5011000010274,同春坊,0,,"[121.4780281,31.24015803]",1926-1986年 ,72户
5011000010397,思南公馆,3,217262,"[121.47626,31.2206]",2010年 ,174户
5011000010312,长乐路169弄,0,,"[121.4685735,31.2271018]",1930-2005年 ,120户
5011000010368,绍兴路54号,0,,"[121.470853,31.215791]",1949年 ,6户
5011000010504,瑞金二路225弄,1,137709,"[121.47341685013,31.214044457079]",1930-2003年 ,72户
5011000016669,致远大厦,0,,"[121.477971,31.207629]",2003年 ,314户
5011000016268,振颖苑,1,102594,"[121.47829,31.214609]",2000年 ,109户
5011000016298,申鑫大厦,0,,"[121.4877453,31.23557773]",1995年 ,175户
5011000016259,上海滩新昌城,13,131840,"[121.472725,31.244763]",2005-2006年 ,636户
5011000016022,同益里,0,,"[121.475257,31.236006]",1930-1953年 ,78户
5011000016331,南泰公寓,1,,"[121.50175,31.209684]",1989-1997年 ,117户
5011000016512,实华公寓,2,131567,"[121.49093,31.220356]",2003年 ,144户
5011000016524,淡水公寓,2,131908,"[121.480681,31.218642]",2000年 ,144户
5011000016363,海通证券大厦,0,,"[121.4849106,31.23727283]",2003年 ,271户
5011000016196,南园小区,18,87612,"[121.480363,31.202975]",1990-1994年 ,1202户
5011000016561,金玉兰广场,0,,"[121.477149,31.210693]",1998年 ,211户
5011000015873,卜邻公寓,5,96618,"[121.4702346,31.22602146]",1936年 ,474户
5011000015884,茂名坊,5,156165,"[121.46939573193,31.221105594692]",1936-2000年 ,376户
5011000015852,越纪公寓,20,108133,"[121.49756,31.207484]",1992-1994年 ,400户
5011000015926,金外滩花园,16,168406,"[121.508003,31.228354]",2006-2015年 ,611户
5011000015942,惠达大厦,1,107851,"[121.490607,31.222082]",2003年 ,84户
5011000015865,海洲国际华园,8,121942,"[121.499479,31.215396]",2006年 ,451户
5011000016024,松柏公寓,3,115832,"[121.4887598,31.24538027]",1992年 ,338户
5011000015869,福州大楼,0,,"[121.494143,31.240634]",1931-1934年 ,293户
5011000016209,衍庆里,0,,"[121.479069,31.24550448]",1930-2015年 ,60户
5011000017661,香港广场,4,92874,"[121.481682,31.228857]",1997年 ,721户
5011000017674,南陆大厦,4,86107,"[121.490937,31.217144]",1994-1995年 ,360户
5011000017862,新中苑,14,97961,"[121.495285,31.209898]",1999年 ,588户
5011000017870,长峰馨园,5,121821,"[121.506207,31.218731]",2006-2008年 ,619户
5011000017857,冠浦花园,6,86432,"[121.491463,31.211848]",1994年 ,190户
5011000017537,港泰广场,0,,"[121.4855241,31.23629037]",1999年 ,278户
5011000017925,马当小区,11,112121,"[121.482302,31.219313]",1992年 ,671户
5011000017583,物资大厦,0,,"[121.488104,31.245284]",1996年 ,280户
5011000017896,复兴苑,4,102425,"[121.480821,31.219466]",1998年 ,384户
5011000017783,东泰花苑,1,113969,"[121.478412,31.206568]",2002年 ,376户
5011000017914,巴黎公寓,3,134090,"[121.47778697944,31.222550658854]",1930-1984年 ,245户
5011000017918,翠湖天地雅苑,6,222560,"[121.485423,31.224298]",2002-2005年 ,367户
5011000017901,上海滩花园,13,171174,"[121.506671,31.22463]",2006-2008年 ,732户
5011000017799,淮海晶华苑,13,146570,"[121.485563,31.229501]",2006年 ,384户
5011000017909,复地雅园公馆,10,153299,"[121.49755464498,31.229268360675]",2003-2021年 ,679户
5011000017903,淡水湾花园,8,175188,"[121.48192,31.216363]",2001-2018年 ,797户
5011000017930,淞园大厦,4,119128,"[121.499908,31.203984]",1997年 ,115户
5011000017474,中信福申大楼,2,97727,"[121.488478,31.237224]",1993年 ,72户
5011000017591,尊德里,0,,"[121.482286,31.246257]",1930-2014年 ,60户
5011000017540,重庆公寓,4,113096,"[121.478519,31.22125]",1936-1940年 ,355户
5011000017534,复兴佳苑,4,111796,"[121.489493,31.212664]",2002年 ,350户
5011000017580,名盛苑,6,123340,"[121.47629,31.204359]",2003年 ,428户
5011000017566,富丽华大厦,1,108169,"[121.469737,31.224488]",1990年 ,216户
5011000017557,恒积大厦,0,,"[121.487755,31.231545]",1999年 ,371户
5011000017611,莱兴公寓,2,83562,"[121.478387,31.207902]",1995-1996年 ,160户
5011000017603,汇龙新城,22,129275,"[121.481756,31.213694]",2002年 ,1186户
5011000017599,老西门新苑,18,139255,"[121.489579,31.221871]",2005-2007年 ,1074户
5011000017494,上海别墅,0,,"[121.47427741521,31.22517560769]",1930-1996年 ,117户
5011000017588,卢湾城市花园,7,125622,"[121.483411,31.199848]",2002年 ,712户
5011000017683,幸运福邸,6,96579,"[121.492954,31.21919]",2000-2001年 ,311户
5011000017682,北方公寓,2,131397,"[121.487542,31.222118]",1985年 ,121户
5011000017694,南花苑,4,97575,"[121.502478,31.221842]",1995-2000年 ,399户
5011000017380,明德坊,3,102519,"[121.48007,31.207849]",1999年 ,306户
5011000017319,鲁班公寓,1,113849,"[121.484784,31.199311]",2001年 ,206户
5011000017350,鲁班大楼,3,76749,"[121.485248,31.202912]",1990年 ,408户
5011000017393,独立时代,20,,"[121.504372,31.216369]",2005年 ,360户
5011000017408,海兴广场,1,,"[121.474018,31.210605]",1996年 ,193户
5011000017401,祥安公寓,5,93647,"[121.487455,31.211675]",1998年 ,412户
5011000017419,上海广场,0,,"[121.4844961,31.231345]",2000年 ,182户
5011000017420,海洲丽园,10,126421,"[121.49576032663,31.21645722481]",2003-2005年 ,561户
5011000017372,蓬莱大厦,1,98307,"[121.496383,31.220574]",2002年 ,130户
5011000017357,六角大楼,2,101146,"[121.493685,31.217959]",1996年 ,195户
5011000017331,瞿溪坊,6,87875,"[121.485877,31.206289]",1995-1997年 ,322户
5011000017376,国际广场(卢湾),12,84694,"[121.489424,31.223685]",1997年 ,336户
5011000017497,中辉新苑,2,105788,"[121.48109,31.201766]",2001年 ,239户
5011000017489,中华坊小区,0,,"[121.493615,31.222632]",1980年 ,83户
5011000017473,黄家小区,1,95931,"[121.503448,31.221546]",1983-1990年 ,297户
5011000017960,裕兴大厦(公寓),2,94555,"[121.476198,31.203035]",1999年 ,132户
5011000017942,华浩苑,3,101714,"[121.491824,31.213343]",2000-2003年 ,348户
5011000018012,海琪园,10,143211,"[121.510218,31.226139]",2001-2003年 ,471户
5011000018004,水景苑,3,115294,"[121.476768,31.244609]",2002年 ,150户
5011000017989,中福大厦,3,,"[121.4845566,31.24064953]",1995-2002年 ,704户
5011000018044,海悦花园,12,127330,"[121.48093,31.207642]",2001-2005年 ,1231户
5011000018033,阳光翠竹苑,11,109445,"[121.504745,31.217768]",2004年 ,757户
5011000018043,海华花园,8,95946,"[121.475439,31.210429]",1994-1996年 ,948户
5011000017991,永业公寓,14,166656,"[121.484826,31.21442]",2000-2008年 ,1530户
5011000018025,耀江花园,55,161664,"[121.499241,31.20454]",2002-2006年 ,1019户
5011000017673,斜土新村,16,93939,"[121.477141,31.205348]",1987-1989年 ,873户
5011000017571,福鑫大楼,5,100989,"[121.50767,31.225465]",2002-2003年 ,264户
5011000017486,瑞安广场,0,,"[121.480571,31.22878601]",1996年 ,307户
5011000017676,东方苑,4,102784,"[121.495184,31.217034]",1998年 ,389户
5011000017701,嘉登公寓,4,99723,"[121.4932388,31.20486957]",1998年 ,170户
5011000017645,惠德公寓,9,107126,"[121.493847,31.221211]",1995-2001年 ,379户
5011000017737,佳日公寓,5,93151,"[121.493926,31.230637]",1999-2002年 ,368户
5011000018048,黄浦众鑫城,15,123780,"[121.490129,31.22577]",2002-2004年 ,611户
5011000018019,黄浦大楼,1,125091,"[121.47658,31.240052]",1996年 ,146户
5011000018118,思南新苑,8,145704,"[121.476932,31.214656]",1930-2003年 ,501户
5011000018124,中福花苑,55,104989,"[121.505573,31.216381]",2003年 ,1501户
5011000018111,金瓯万国大厦,2,97283,"[121.475322,31.24052]",1999年 ,266户
5011000018136,威海苑,6,94846,"[121.475369,31.234487]",1999年 ,254户
5011000018133,白玉兰家园,8,135736,"[121.498273,31.205536]",2001年 ,410户
5011000018145,香山丽舍(公寓),0,,"[121.471893,31.221659]",2003年 ,76户
5011000017767,东淮海公寓,14,139872,"[121.491527,31.23342]",2000-2006年 ,589户
5011000017698,正达公寓,1,103527,"[121.488994,31.21027]",1995年 ,156户
5011000017781,河畔明珠,4,138319,"[121.48178,31.246901]",2002年 ,154户
5011000017498,斜桥公寓,5,106146,"[121.48891,31.217563]",1991年 ,240户
5011000017653,振华大楼,1,98092,"[121.47524,31.233457]",1988年 ,180户
5011000017757,山北小区,1,127850,"[121.4895066,31.24560401]",1984-1988年 ,305户
5011000017520,联兴大厦,4,87054,"[121.4693296,31.21088832]",1998-1999年 ,100户
5011000017578,双钱公寓,1,84724,"[121.47608,31.212959]",1998年 ,240户
5011000017778,永惠大厦,0,84028,"[121.491535,31.221851]",2000-2002年 ,190户
5011000017755,巴士小区,10,109040,"[121.480376,31.21708]",1992-1996年 ,232户
5011000017797,扬子江家园,3,137542,"[121.476757,31.206254]",2005-2006年 ,207户
5011000017715,蓬莱花苑,1,73840,"[121.498459,31.223874]",1997年 ,100户
5011063968787,日月光中心伯爵居,13,,"[121.474135,31.213016]",2011年 ,642户
5011102206519,上海滩商厦,0,,"[121.49823,31.235525]",2005年 ,79户
5011102207548,海珀日辉(住宅),0,,"[121.4781816,31.19930316]",2010年 ,759户
5011102205940,绿地黄浦滨江,5,211984,"[121.48790315023,31.20255703923]",1989-2018年 ,188户
5011000015257,永业仁德坊,7,109587,"[121.486743,31.210152]",2001年 ,414户
5011000015467,济南路8号,10,138978,"[121.484904,31.227857]",1956-1998年 ,218户
5011000015272,丽园新村,18,101445,"[121.49003,31.211248]",1977-1986年 ,1278户
5011000015127,人民坊,0,,"[121.4691103,31.22394915]",1930-1985年 ,286户
5011000015508,培文公寓,1,92723,"[121.4773163,31.2272193]",1930-1998年 ,775户
5011000015486,荣业里,0,,"[121.4732499,31.22659781]",1936-2003年 ,15户
5011000015070,富南大厦,5,91147,"[121.496846,31.217638]",1998-1999年 ,216户
5011000015525,桃源兴城苑,2,106586,"[121.483865,31.210179]",2002-2004年 ,466户
5011000015522,谷泰滨江大厦,10,,"[121.5117926,31.21801657]",2003年 ,202户
5011000015520,思南公寓,0,,"[121.475662,31.215062]",1999年 ,36户
5011000015559,长江公寓,6,131202,"[121.477313,31.240124]",1936-1939年 ,186户
5011000015302,大众汽车公寓,12,90223,"[121.489183,31.211363]",1996年 ,776户
5011000015314,渔阳里,0,,"[121.4748326,31.22610926]",2000年 ,17户
5011000015310,蒙西小区,21,103816,"[121.482036,31.212938]",1980-1996年 ,1530户
5011000015379,海丽花园,6,99458,"[121.475996,31.209421]",1997年 ,660户
5011000015384,长新大楼,12,105434,"[121.476549,31.244691]",1985-1987年 ,378户
5011000015266,南开大厦,0,,"[121.4897685,31.21744264]",1997年 ,102户
5011000015453,祥康里,2,149838,"[121.47466023886,31.237658205651]",1928-1999年 ,398户
5011000015348,重庆大楼,2,77410,"[121.476416,31.23361]",1936-1986年 ,519户
5011000015354,花园坊,0,140139,"[121.4725708,31.21998664]",1930-1982年 ,253户
5011000015362,康绥公寓,1,168364,"[121.476073,31.227402]",1930-2001年 ,99户
5011000015334,阳光里(黄浦),5,118439,"[121.507466,31.21791]",2005年 ,424户
5011000015418,黄浦丽园,5,144656,"[121.491812,31.214569]",2008-2009年 ,589户
5011000015412,五金新邨,3,127068,"[121.470755,31.222851]",1976年 ,140户
5011000015577,紫荆新苑,5,99368,"[121.484345,31.198618]",1998年 ,694户
5011000014988,城信大厦,2,95333,"[121.494001,31.214522]",1998-1999年 ,131户
5011000015011,淮云大厦,0,,"[121.4874341,31.2329428]",2000年 ,162户
5011000015253,健乐小区,6,132347,"[121.481528,31.218333]",1984-1989年 ,307户
5011000016576,中南小区,15,125723,"[121.495053,31.206399]",1959-1999年 ,406户
5011000016472,金色黄浦,1,109570,"[121.488186,31.219569]",2004年 ,155户
5011000016662,瑞金新苑,5,99915,"[121.480531,31.214994]",1998年 ,252户
5011000016698,南吉公寓,2,106124,"[121.492604,31.22051]",1999年 ,200户
5011000016272,思家公寓,0,,"[121.4868421,31.21882362]",2000年 ,39户
5011000016667,建德坊,9,141328,"[121.483483,31.218991]",2002年 ,538户
5011000016659,桃源新村,18,123412,"[121.48836,31.231278]",1959-2001年 ,448户
5011000017058,绿洲仕格维花园,5,114070,"[121.477423,31.209398]",2005年 ,203户
5011000017081,瑞金花园,5,93076,"[121.471379,31.212129]",1997年 ,360户
5011000017265,安基商厦,0,,"[121.4827455,31.24401933]",1976-2004年 ,130户
5011000017235,峻岭广场,0,,"[121.473711,31.238269]",1996-2006年 ,229户
5011000017302,松韵小区,2,171349,"[121.4786347,31.22195052]",1940-2003年 ,60户
5011000017306,上海人家,2,89330,"[121.495342,31.208731]",1999年 ,247户
5011000017314,德昌公寓,4,97325,"[121.497462,31.214592]",2000年 ,156户
5011000017315,宁新小区,1,133364,"[121.4885305,31.24618368]",1989年 ,61户
5011000017337,新地大厦,2,72337,"[121.504386,31.213303]",2000年 ,103户
5011000017363,福申大厦,0,,"[121.4886035,31.2371893]",1997年 ,66户
5011000017123,复兴南苑,1,115940,"[121.477634,31.204439]",2000-2002年 ,184户
5011000017128,锦绣家园,5,100161,"[121.49295,31.21378]",2000年 ,411户
5011000017093,圣莲大厦,1,80961,"[121.503429,31.228677]",2007-2008年 ,76户
5011000017098,世界贸易大厦,0,,"[121.48804305268,31.239002942806]",1978-1997年 ,453户
5011000017169,北蒙三小区,19,101924,"[121.483499,31.21139]",1976-1989年 ,1195户
5011000017168,绿地名人坊,5,107151,"[121.504469,31.223803]",2003年 ,367户
5011000017127,蒙自路601弄,8,86666,"[121.487164,31.205739]",1986-1987年 ,480户
5011000017163,海丽大厦,0,,"[121.476816,31.209358]",1998年 ,132户
5011000017145,金南新苑,10,90346,"[121.50675,31.217936]",2001年 ,331户
5011000017138,桥一小区,13,99115,"[121.487565,31.208687]",1988-1989年 ,586户
5011000017190,雁荡大厦,3,126343,"[121.476518,31.224543]",1985年 ,202户
5011000017179,怡绿公寓,2,108188,"[121.4875698,31.20948222]",1995-1996年 ,140户
5011000016570,瑞德公寓,4,102744,"[121.474036,31.215938]",1998年 ,208户
5011000020141,徽宁路702号,0,,"[121.4918679,31.21359817]",暂无信息 ,3户
5011000020169,大林大楼,3,117047,"[121.4919693,31.21813996]",1986-1987年 ,252户
5011000020159,瑞金南路271弄,0,109359,"[121.475433,31.205832]",1992年 ,54户
5011000019275,复兴珑御,0,,"[121.490859,31.222934]",暂无信息 ,115户
5011000019367,福民商厦,0,,"[121.4989956,31.23365889]",暂无信息 ,35户
5011102207753,大同花园北区,8,123710,"[121.47919,31.21301088]",2003年 ,514户
5011102207890,永年路74号,0,,"[121.4869602,31.21820408]",1988年 ,29户
5011102207858,蓬莱路362弄,0,,"[121.4949857,31.2223674]",1990年 ,30户
5011102207953,延安中路517弄,0,,"[121.468305,31.229792]",1996年 ,3户
5011102208026,兰生大厦,0,,"[121.4862031,31.23143046]",1999年 ,433户
5011102207943,学宫街63弄,0,,"[121.4952262,31.22376004]",1980年 ,5户
5011102208119,大夫坊76号,0,,"[121.502883,31.226134]",暂无信息 ,2户
5011102208077,金陵东路12号,0,,"[121.497711,31.23721411]",1937年 ,7户
5011102207851,建国东路39弄,0,,"[121.4868054,31.21933684]",1975年 ,5户
5011102207742,陕西南路271弄23支弄,6,140629,"[121.4715745,31.21450464]",1979年 ,163户
5011102207868,合肥路395-397号(单),1,117718,"[121.4781084,31.21964381]",1975-1976年 ,30户
5011102207841,蓬莱路405弄,0,,"[121.4941491,31.22210375]",1959年 ,5户
5011102207849,柳市路84号,0,,"[121.5052917,31.21756813]",1984年 ,18户
5011102207983,长乐路87号,0,,"[121.4746445,31.22797339]",1935年 ,2户
5011102208064,中山小区,0,,"[121.4952868,31.23924236]",暂无信息 ,93户
5011102208216,北京东路838号,0,,"[121.4809789,31.24404977]",1954年 ,2户
5011102208283,江西中路473号,0,,"[121.49206,31.247743]",暂无信息 ,8户
5011102208265,江西中路451号,0,,"[121.4916714,31.24738801]",暂无信息 ,9户
509821540057618,四川中路579号,0,,"[121.49295672383,31.247388430622]",暂无信息 ,3户
509821540057267,梅家街203号,0,,"[121.500914,31.22333]",暂无信息 ,5户
509821540057287,建国中路149号,0,,"[121.46920181705,31.212776940935]",1990年 ,2户
509821540057120,淡水路274号,0,,"[121.47976928185,31.222101046832]",暂无信息 ,1户
509821540057529,建国西路66弄,0,,"[121.47223222913,31.214210363123]",1992年 ,1户
509568200699568,翠湖天地隽荟,5,253245,"[121.48589592284,31.222656684276]",2001-2018年 ,313户
509821540057800,四川中路126弄,0,,"[121.49623901898,31.240472544092]",暂无信息 ,5户
509821540057717,山西南路258-264号,1,157546,"[121.48849238979,31.243961421275]",1987年 ,57户
509821540057617,也是园弄28号,0,,"[121.4996838167,31.222924950795]",暂无信息 ,2户
509821540319334,柳市路80号,0,99800,"[121.505273,31.217823]",1984-1985年 ,18户
509977363955823,蓬莱路402弄,0,,"[121.49458100033,31.222073865366]",暂无信息 ,5户
509977363955742,重庆南路198弄,0,,"[121.47739937225,31.222990958529]",1958年 ,5户
5012970569249684,黄陂南路718号,0,,"[121.48358659698,31.219731855674]",暂无信息 ,1户
5012970569249782,鲁班路197-211号,0,,"[121.48140872354,31.210959058031]",1995年 ,5户
5012970538841065,江西中路381号,0,,"[121.49219500029,31.245937868489]",1934年 ,2户
5012970554044432,江阴街38-44号,0,,"[121.50072229829,31.219785875934]",暂无信息 ,1户
5012970584453832,北京东路157-159号,0,,"[121.49376578,31.246364881827]",1989年 ,29户
5012970584453868,北京东路851号,0,,"[121.48072700038,31.243675868176]",2001年 ,33户
5012970554044430,江阴街35号,0,,"[121.50152705409,31.220028875165]",2005年 ,1户
5012970584453126,鲁班路372号,0,,"[121.48182757824,31.207810522502]",2004年 ,1户
