idx,symbol,industry,sector
1935,IONR,Other Industrial Metals & Mining,Basic Materials
1936,IOND,Capital Markets,Financial Services
1937,INVZ,Auto Parts,Consumer Cyclical
1938,INVE,Building Products & Equipment,Industrials
1939,INVA,Biotechnology,Healthcare
1940,INV,Asset Management,Financial Services
1941,INTZ,Software - Infrastructure,Technology
1942,INTU,Software - Application,Technology
1943,INTS,Biotechnology,Healthcare
1944,INTR,Banks - Regional,Financial Services
1945,INTJ,Consulting Services,Industrials
1946,INTG,Lodging,Consumer Cyclical
1947,INTC,Semiconductors,Technology
1948,INTA,Software - Application,Technology
1949,INSM,Biotechnology,Healthcare
1950,INSG,Communication Equipment,Technology
1951,INSE,Gambling,Consumer Cyclical
1952,INOD,Information Technology Services,Technology
1953,INO,Biotechnology,Healthcare
1954,INNV,Medical Care Facilities,Healthcare
1955,INMD,Medical Devices,Healthcare
1956,INMB,Biotechnology,Healthcare
1957,INM,Drug Manufacturers - Specialty & Generic,Healthcare
1958,INLF,Specialty Industrial Machinery,Industrials
1959,INKT,Biotechnology,Healthcare
1960,INIO,Specialty Industrial Machinery,Industrials
1961,INHD,Steel,Basic Materials
1962,INGN,Medical Devices,Healthcare
1963,INEO,Auto Parts,Consumer Cyclical
1964,INDV,Drug Manufacturers - Specialty & Generic,Healthcare
1965,INDP,Biotechnology,Healthcare
1966,INDI,Semiconductors,Technology
1967,INDB,Banks - Regional,Financial Services
1968,INCY,Biotechnology,Healthcare
1969,INCR,Drug Manufacturers - Specialty & Generic,Healthcare
1970,INBX,Biotechnology,Healthcare
1971,INBS,Medical Devices,Healthcare
1972,INBK,Banks - Regional,Financial Services
1973,INAC,Shell Companies,Financial Services
1974,INAB,Biotechnology,Healthcare
1975,IMXI,Software - Infrastructure,Technology
1976,IMVT,Biotechnology,Healthcare
1977,IMUX,Biotechnology,Healthcare
1978,IMTX,Biotechnology,Healthcare
1979,IMTE,Electronic Components,Technology
1980,IMSR,Utilities - Regulated Electric,Utilities
1981,IMRX,Biotechnology,Healthcare
1982,IMRN,Biotechnology,Healthcare
1983,IMPPP,Oil & Gas Midstream,Energy
1984,IMPP,Oil & Gas Midstream,Energy
1985,IMOS,Semiconductors,Technology
1986,IMNN,Biotechnology,Healthcare
1987,IMNM,Biotechnology,Healthcare
1988,IMMX,Biotechnology,Healthcare
1989,IMMR,Software - Application,Technology
1990,IMMP,Biotechnology,Healthcare
1991,IMKTA,Grocery Stores,Consumer Defensive
1992,IMDX,Diagnostics & Research,Healthcare
1993,IMCR,Biotechnology,Healthcare
1994,IMCC,Drug Manufacturers - Specialty & Generic,Healthcare
1995,IMA,Biotechnology,Healthcare
1996,ILPT,REIT - Industrial,Real Estate
1997,ILMN,Diagnostics & Research,Healthcare
1998,ILLU,Shell Companies,Financial Services
1999,ILLR,Software - Application,Technology
2000,ILAG,Building Products & Equipment,Industrials
2001,IKT,Biotechnology,Healthcare
2002,IIIV,Software - Infrastructure,Technology
2003,III,Information Technology Services,Technology
2004,IHRT,Broadcasting,Communication Services
2005,IGIC,Insurance - Diversified,Financial Services
2006,IGAC,Shell Companies,Financial Services
2007,IFRX,Biotechnology,Healthcare
2008,IFBD,Software - Application,Technology
2009,IESC,Engineering & Construction,Industrials
2010,IEP,Oil & Gas Refining & Marketing,Energy
2011,IEAGU,Shell Companies,Financial Services
2012,IEAG,Shell Companies,Financial Services
2013,IDYA,Biotechnology,Healthcare
2014,IDXX,Diagnostics & Research,Healthcare
2015,IDN,Software - Application,Technology
2016,IDCC,Software - Application,Technology
2017,IDAI,Software - Application,Technology
2018,IDACU,Shell Companies,Financial Services
2019,IDAC,Shell Companies,Financial Services
2020,ICUI,Medical Instruments & Supplies,Healthcare
2021,ICU,Biotechnology,Healthcare
2022,ICON,Marine Shipping,Industrials
2023,ICMB,Asset Management,Financial Services
2024,ICLR,Diagnostics & Research,Healthcare
2025,ICHR,Semiconductor Equipment & Materials,Technology
2026,ICG,Semiconductors,Technology
2027,ICFI,Consulting Services,Industrials
2028,ICCM,Medical Devices,Healthcare
2029,ICCC,Biotechnology,Healthcare
2030,IBRX,Biotechnology,Healthcare
2031,IBOC,Banks - Regional,Financial Services
2032,IBKR,Capital Markets,Financial Services
2033,IBIO,Biotechnology,Healthcare
2034,IBG,Beverages - Wineries & Distilleries,Consumer Defensive
2035,IBEX,Information Technology Services,Technology
2036,IBCP,Banks - Regional,Financial Services
2037,IBAC,Shell Companies,Financial Services
2038,IART,Medical Devices,Healthcare
2039,IACQU,Shell Companies,Financial Services
2040,IACQ,Shell Companies,Financial Services
2041,IACO,Shell Companies,Financial Services
2042,IA,Aerospace & Defense,Industrials
2043,HYPR,Medical Devices,Healthcare
2044,HYPD,Biotechnology,Healthcare
2045,HYNE,Banks - Regional,Financial Services
2046,HYMC,Gold,Basic Materials
2047,HYFT,Biotechnology,Healthcare
2048,HYFM,Farm & Heavy Construction Machinery,Industrials
2049,HXHX,Integrated Freight & Logistics,Industrials
2050,HWKN,Specialty Chemicals,Basic Materials
2051,HWH,Restaurants,Consumer Cyclical
2052,HWC,Banks - Regional,Financial Services
2053,HWBK,Banks - Regional,Financial Services
2054,HVMC,Shell Companies,Financial Services
2055,HVII,Shell Companies,Financial Services
2056,HUT,Capital Markets,Financial Services
2057,HURN,Consulting Services,Industrials
2058,HURC,Specialty Industrial Machinery,Industrials
2059,HURA,Biotechnology,Healthcare
2060,HUMA,Biotechnology,Healthcare
2061,HUIZ,Insurance Brokers,Financial Services
2062,HUHU,Specialty Industrial Machinery,Industrials
2063,HUDI,Steel,Basic Materials
2064,HUBG,Integrated Freight & Logistics,Industrials
2065,HUBC,Software - Infrastructure,Technology
2066,HTZ,Rental & Leasing Services,Industrials
2067,HTOO,Utilities - Renewable,Utilities
2068,HTO,Utilities - Regulated Water,Utilities
2069,HTLM,Specialty Retail,Consumer Cyclical
2070,HTLD,Trucking,Industrials
2071,HTHT,Lodging,Consumer Cyclical
2072,HTFL,Health Information Services,Healthcare
2073,HTCR,Software - Application,Technology
2074,HTCO,Marine Shipping,Industrials
2075,HSTM,Health Information Services,Healthcare
2076,HST,REIT - Hotel & Motel,Real Estate
2077,HSIC,Medical Distribution,Healthcare
2078,HSDT,Asset Management,Financial Services
2079,HSCS,Medical Devices,Healthcare
2080,HSAI,Auto Parts,Consumer Cyclical
2081,HRZN,Asset Management,Financial Services
2082,HRTX,Biotechnology,Healthcare
2083,HROW,Drug Manufacturers - Specialty & Generic,Healthcare
2084,HRMY,Biotechnology,Healthcare
2085,HQY,Health Information Services,Healthcare
2086,HQI,Staffing & Employment Services,Industrials
2087,HQ,Software - Infrastructure,Technology
2088,HPK,Oil & Gas E&P,Energy
2089,HPAI,Software - Infrastructure,Technology
2090,HOWL,Biotechnology,Healthcare
2091,HOVR,Aerospace & Defense,Industrials
2092,HOVNP,,
2093,HOUR,Internet Retail,Consumer Cyclical
2094,HOPE,Banks - Regional,Financial Services
2095,HOOD,Capital Markets,Financial Services
2096,HONA,Aerospace & Defense,Industrials
2097,HON,Conglomerates,Industrials
2098,HOLO,Software - Application,Technology
2099,HOFT,"Furnishings, Fixtures & Appliances",Consumer Cyclical
2100,HODO,Software - Application,Technology
2101,HNVR,Banks - Regional,Financial Services
2102,HNST,Household & Personal Products,Consumer Defensive
2103,HNRG,Utilities - Independent Power Producers,Utilities
2104,HNNA,Asset Management,Financial Services
2105,HMR,Marine Shipping,Industrials
2106,HMH,Oil & Gas Equipment & Services,Energy
2107,HLXC,Shell Companies,Financial Services
2108,HLP,Steel,Basic Materials
2109,HLNE,Asset Management,Financial Services
2110,HLMN,Tools & Accessories,Industrials
2111,HLIT,Communication Equipment,Technology
2112,HKPD,Medical Distribution,Healthcare
2113,HKIT,Information Technology Services,Technology
2114,HIVE,Capital Markets,Financial Services
2115,HITI,Pharmaceutical Retailers,Healthcare
2116,HIT,Software - Application,Technology
2117,HIND,Biotechnology,Healthcare
2118,HIMX,Semiconductors,Technology
2119,HIHO,Metal Fabrication,Industrials
2120,HIFS,Banks - Regional,Financial Services
2121,HHS,Conglomerates,Industrials
2122,HGBL,Capital Markets,Financial Services
2123,HFWA,Banks - Regional,Financial Services
2124,HFFG,Food Distribution,Consumer Defensive
2125,HFBL,Banks - Regional,Financial Services
2126,HERE,Leisure,Consumer Cyclical
2127,HEPS,Internet Retail,Consumer Cyclical
2128,HELP,Biotechnology,Healthcare
2129,HELE,Household & Personal Products,Consumer Defensive
2130,HDSN,Specialty Chemicals,Basic Materials
2131,HDRN,Specialty Industrial Machinery,Industrials
2132,HDL,Restaurants,Consumer Cyclical
2133,HCWB,Biotechnology,Healthcare
2134,HCTI,Health Information Services,Healthcare
2135,HCSG,Medical Care Facilities,Healthcare
2136,HCMAU,Shell Companies,Financial Services
2137,HCMA,Shell Companies,Financial Services
2138,HCM,Drug Manufacturers - Specialty & Generic,Healthcare
2139,HCKT,Information Technology Services,Technology
2140,HCIC,Shell Companies,Financial Services
2141,HCAT,Health Information Services,Healthcare
2142,HCAI,Farm & Heavy Construction Machinery,Industrials
2143,HCACU,Shell Companies,Financial Services
2144,HCAC,Shell Companies,Financial Services
2145,HBT,Banks - Regional,Financial Services
2146,HBNC,Banks - Regional,Financial Services
2147,HBNB,Real Estate Services,Real Estate
2148,HBIO,Medical Instruments & Supplies,Healthcare
2149,HBCP,Banks - Regional,Financial Services
2150,HBANZ,Banks - Regional,Financial Services
2151,HBANP,Banks - Regional,Financial Services
2152,HBANM,Banks - Regional,Financial Services
2153,HBANL,Banks - Regional,Financial Services
2154,HBAN,Banks - Regional,Financial Services
2155,HAVA,Shell Companies,Financial Services
2156,HAS,Leisure,Consumer Cyclical
2157,HAPN,Banks - Regional,Financial Services
2158,HAO,Advertising Agencies,Communication Services
2159,HALO,Biotechnology,Healthcare
2160,HAIN,Packaged Foods,Consumer Defensive
2161,HAFC,Banks - Regional,Financial Services
2162,HACQ,Shell Companies,Financial Services
2163,GYRO,Real Estate Services,Real Estate
2164,GYRE,Biotechnology,Healthcare
2165,GYGY,Software - Infrastructure,Technology
2166,GXAI,Electronic Gaming & Multimedia,Communication Services
2167,GWRS,Utilities - Regulated Water,Utilities
2168,GWAV,Waste Management,Industrials
2169,GVH,Integrated Freight & Logistics,Industrials
2170,GUTS,Biotechnology,Healthcare
2171,GURE,Chemicals,Basic Materials
2172,GUAC,Shell Companies,Financial Services
2173,GTX,Auto Parts,Consumer Cyclical
2174,GTM,Software - Application,Technology
2175,GTLB,Software - Infrastructure,Technology
2176,GTIM,Restaurants,Consumer Cyclical
2177,GTERA,Shell Companies,Financial Services
2178,GTEN,Shell Companies,Financial Services
2179,GTEC,Auto Parts,Consumer Cyclical
2180,GTBP,Biotechnology,Healthcare
2181,GT,Auto Parts,Consumer Cyclical
2182,GSUN,Education & Training Services,Consumer Defensive
2183,GSRV,Shell Companies,Financial Services
2184,GSRF,Shell Companies,Financial Services
2185,GSM,Other Industrial Metals & Mining,Basic Materials
2186,GSIW,Capital Markets,Financial Services
2187,GSIT,Semiconductors,Technology
2188,GSHR,Shell Companies,Financial Services
2189,GSHD,Insurance Brokers,Financial Services
2190,GSBC,Banks - Regional,Financial Services
2191,GSAT,Telecom Services,Communication Services
2192,GRWG,Specialty Retail,Consumer Cyclical
2193,GRVY,Electronic Gaming & Multimedia,Communication Services
2194,GRSD,Gambling,Consumer Cyclical
2195,GRRR,Software - Infrastructure,Technology
2196,GRPN,Internet Content & Information,Communication Services
2197,GROW,Asset Management,Financial Services
2198,GRNQ,Consulting Services,Industrials
2199,GRML,Other Precious Metals & Mining,Basic Materials
2200,GRI,Biotechnology,Healthcare
2201,GRFS,Drug Manufacturers - General,Healthcare
2202,GRDX,Biotechnology,Healthcare
2203,GRCE,Biotechnology,Healthcare
2204,GRAN,Capital Markets,Financial Services
2205,GRAL,Diagnostics & Research,Healthcare
2206,GRAB,Software - Application,Technology
2207,GPRO,Consumer Electronics,Technology
2208,GPRE,Chemicals,Basic Materials
2209,GPCR,Biotechnology,Healthcare
2210,GPAT,Shell Companies,Financial Services
2211,GPACU,Shell Companies,Financial Services
2212,GPAC,Shell Companies,Financial Services
2213,GP,Farm & Heavy Construction Machinery,Industrials
2214,GOVX,Biotechnology,Healthcare
2215,GOSS,Biotechnology,Healthcare
2216,GOOGN,,
2217,GOOGM,,
2218,GOOGL,Internet Content & Information,Communication Services
2219,GOOG,Internet Content & Information,Communication Services
2220,GOODO,,
2221,GOODN,REIT - Diversified,Real Estate
2222,GOOD,REIT - Diversified,Real Estate
2223,GOGO,Telecom Services,Communication Services
2224,GOAI,Software - Infrastructure,Technology
2225,GO,Grocery Stores,Consumer Defensive
2226,GNTX,Auto Parts,Consumer Cyclical
2227,GNTA,Biotechnology,Healthcare
2228,GNSS,Scientific & Technical Instruments,Technology
2229,GNPX,Biotechnology,Healthcare
2230,GNLX,Biotechnology,Healthcare
2231,GNLN,Tobacco,Consumer Defensive
2232,GMM,Information Technology Services,Technology
2233,GMHS,Electronic Gaming & Multimedia,Communication Services
2234,GMEX,Consumer Electronics,Technology
2235,GMAB,Biotechnology,Healthcare
2236,GLXY,Capital Markets,Financial Services
2237,GLXG,Staffing & Employment Services,Industrials
2238,GLUE,Biotechnology,Healthcare
2239,GLSI,Biotechnology,Healthcare
2240,GLRE,Insurance - Reinsurance,Financial Services
2241,GLPI,REIT - Specialty,Real Estate
2242,GLOO,Software - Application,Technology
2243,GLNG,Oil & Gas Midstream,Energy
2244,GLND,Oil & Gas E&P,Energy
2245,GLMD,Biotechnology,Healthcare
2246,GLIBK,Telecom Services,Communication Services
2247,GLIBA,Telecom Services,Communication Services
2248,GLE,Information Technology Services,Technology
2249,GLBS,Marine Shipping,Industrials
2250,GLBE,Internet Retail,Consumer Cyclical
2251,GLAD,Asset Management,Financial Services
2252,GIX,Shell Companies,Financial Services
2253,GIW,Shell Companies,Financial Services
2254,GITS,Internet Content & Information,Communication Services
2255,GIPR,REIT - Diversified,Real Estate
2256,GILT,Communication Equipment,Technology
2257,GILD,Drug Manufacturers - General,Healthcare
2258,GIII,Apparel Manufacturing,Consumer Cyclical
2259,GIGM,Electronic Gaming & Multimedia,Communication Services
2260,GIFT,Internet Content & Information,Communication Services
2261,GIBO,Internet Content & Information,Communication Services
2262,GHXI,Shell Companies,Financial Services
2263,GHRS,Biotechnology,Healthcare
2264,GH,Diagnostics & Research,Healthcare
2265,GGR,Auto Manufacturers,Consumer Cyclical
2266,GGAL,Banks - Regional,Financial Services
2267,GFUZ,Specialty Industrial Machinery,Industrials
2268,GFS,Semiconductors,Technology
2269,GFAI,Security & Protection Services,Industrials
2270,GEVO,Specialty Chemicals,Basic Materials
2271,GERN,Biotechnology,Healthcare
2272,GEOS,Oil & Gas Equipment & Services,Energy
2273,GENK,Restaurants,Consumer Cyclical
2274,GENB,Biotechnology,Healthcare
2275,GEN,Software - Infrastructure,Technology
2276,GEMI,Capital Markets,Financial Services
2277,GELS,Drug Manufacturers - Specialty & Generic,Healthcare
2278,GEHC,Medical Devices,Healthcare
2279,GEG,Asset Management,Financial Services
2280,GECC,Asset Management,Financial Services
2281,GDYN,Information Technology Services,Technology
2282,GDTC,Biotechnology,Healthcare
2283,GDS,Information Technology Services,Technology
2284,GDRX,Health Information Services,Healthcare
2285,GDHG,Leisure,Consumer Cyclical
2286,GDEV,Electronic Gaming & Multimedia,Communication Services
2287,GDC,Electronic Gaming & Multimedia,Communication Services
2288,GCTK,Medical Devices,Healthcare
2289,GCT,Software - Infrastructure,Technology
2290,GCMG,Asset Management,Financial Services
2291,GCL,Electronic Gaming & Multimedia,Communication Services
2292,GCGRU,Shell Companies,Financial Services
2293,GCGR,Shell Companies,Financial Services
2294,GCBC,Banks - Regional,Financial Services
2295,GBLI,Insurance - Property & Casualty,Financial Services
2296,GBFH,Banks - Regional,Financial Services
2297,GBDC,Asset Management,Financial Services
2298,GAUZ,Electronic Components,Technology
2299,GASS,Marine Shipping,Industrials
2300,GANX,Biotechnology,Healthcare
2301,GAME,Electronic Gaming & Multimedia,Communication Services
2302,GALT,Biotechnology,Healthcare
2303,GAIN,Asset Management,Financial Services
2304,GAIA,Entertainment,Communication Services
2305,GABC,Banks - Regional,Financial Services
2306,FXNC,Banks - Regional,Financial Services
2307,FXHO,Consumer Electronics,Technology
2308,FXAC,Shell Companies,Financial Services
2309,FWRG,Restaurants,Consumer Cyclical
2310,FWRD,Integrated Freight & Logistics,Industrials
2311,FWONK,Entertainment,Communication Services
2312,FWONA,Entertainment,Communication Services
2313,FWDI,Footwear & Accessories,Consumer Cyclical
2314,FWAC,Shell Companies,Financial Services
2315,FVNNU,Shell Companies,Financial Services
2316,FVN,Shell Companies,Financial Services
2317,FVCB,Banks - Regional,Financial Services
2318,FVAV,Shell Companies,Financial Services
2319,FUTU,Capital Markets,Financial Services
2320,FUSE,Software - Application,Technology
2321,FUSB,Banks - Regional,Financial Services
2322,FUNC,Banks - Regional,Financial Services
2323,FULTP,Banks - Regional,Financial Services
2324,FULT,Banks - Regional,Financial Services
2325,FULC,Biotechnology,Healthcare
2326,FUFU,Capital Markets,Financial Services
2327,FTRE,Biotechnology,Healthcare
2328,FTNT,Software - Infrastructure,Technology
2329,FTLF,Packaged Foods,Consumer Defensive
2330,FTHM,Real Estate Services,Real Estate
2331,FTHAU,Shell Companies,Financial Services
2332,FTHA,Shell Companies,Financial Services
2333,FTH,Biotechnology,Healthcare
2334,FTFT,Software - Application,Technology
2335,FTEK,Pollution & Treatment Controls,Industrials
2336,FTDR,Personal Services,Consumer Cyclical
2337,FTCI,Solar,Technology
2338,FTAIM,Aerospace & Defense,Industrials
2339,FTAI,Aerospace & Defense,Industrials
2340,FSV,Real Estate Services,Real Estate
2341,FSUN,Banks - Regional,Financial Services
2342,FSTR,Railroads,Industrials
2343,FSLY,Software - Application,Technology
2344,FSLR,Solar,Technology
2345,FSHP,Shell Companies,Financial Services
2346,FSEA,Banks - Regional,Financial Services
2347,FSBW,Banks - Regional,Financial Services
2348,FSBC,Banks - Regional,Financial Services
2349,FRVO,Utilities - Renewable,Utilities
2350,FRTT,Internet Retail,Consumer Cyclical
2351,FRSX,Auto Parts,Consumer Cyclical
2352,FRST,Banks - Regional,Financial Services
2353,FRSH,Software - Application,Technology
2354,FRPT,Packaged Foods,Consumer Defensive
2355,FRPH,Real Estate Services,Real Estate
2356,FROG,Software - Application,Technology
2357,FRNM,Diagnostics & Research,Healthcare
2358,FRMM,Software - Application,Technology
2359,FRMI,REIT - Specialty,Real Estate
2360,FRMEP,Banks - Regional,Financial Services
2361,FRME,Banks - Regional,Financial Services
2362,FRHC,Financial Conglomerates,Financial Services
2363,FRGT,Software - Application,Technology
2364,FRD,Steel,Basic Materials
2365,FRBT,Banks - Diversified,Financial Services
2366,FRBA,Banks - Regional,Financial Services
2367,FRAF,Banks - Regional,Financial Services
2368,FOXX,Consumer Electronics,Technology
2369,FOXF,Auto Parts,Consumer Cyclical
2370,FOXA,Entertainment,Communication Services
2371,FOX,Entertainment,Communication Services
2372,FOSL,Footwear & Accessories,Consumer Cyclical
2373,FORTY,Information Technology Services,Technology
2374,FORR,Consulting Services,Industrials
2375,FORM,Semiconductor Equipment & Materials,Technology
2376,FOFO,Consulting Services,Industrials
2377,FOCL,Medical Distribution,Healthcare
2378,FNWD,Banks - Regional,Financial Services
2379,FNWB,Banks - Regional,Financial Services
2380,FNUC,Other Industrial Metals & Mining,Basic Materials
2381,FNRN,Banks - Regional,Financial Services
2382,FNLC,Banks - Regional,Financial Services
2383,FNKO,Leisure,Consumer Cyclical
2384,FNGR,Telecom Services,Communication Services
2385,FMST,Other Industrial Metals & Mining,Basic Materials
2386,FMNB,Banks - Regional,Financial Services
2387,FMFC,Footwear & Accessories,Consumer Cyclical
2388,FMBH,Banks - Regional,Financial Services
2389,FMAO,Banks - Regional,Financial Services
2390,FMAC,Shell Companies,Financial Services
2391,FLYW,Software - Infrastructure,Technology
2392,FLYE,Auto Manufacturers,Consumer Cyclical
2393,FLY,Aerospace & Defense,Industrials
2394,FLXS,"Furnishings, Fixtures & Appliances",Consumer Cyclical
2395,FLX,Integrated Freight & Logistics,Industrials
2396,FLWS,Specialty Retail,Consumer Cyclical
2397,FLUX,Electrical Equipment & Parts,Industrials
2398,FLNT,Advertising Agencies,Communication Services
2399,FLNC,Utilities - Renewable,Utilities
2400,FLNA,Biotechnology,Healthcare
2401,FLL,Resorts & Casinos,Consumer Cyclical
2402,FLGT,Diagnostics & Research,Healthcare
2403,FLEX,Electronic Components,Technology
2404,FLD,Capital Markets,Financial Services
2405,FKWL,Communication Equipment,Technology
2406,FJDIU,Shell Companies,Financial Services
2407,FIZZ,Beverages - Non-Alcoholic,Consumer Defensive
2408,FIVN,Software - Infrastructure,Technology
2409,FIVE,Specialty Retail,Consumer Cyclical
2410,FISV,,
2411,FISN,Specialty Industrial Machinery,Industrials
2412,FISI,Banks - Regional,Financial Services
2413,FIP,Conglomerates,Industrials
2414,FINW,Banks - Regional,Financial Services
2415,FIGX,Shell Companies,Financial Services
2416,FIGR,Capital Markets,Financial Services
2417,FIEE,Communication Equipment,Technology
2418,FIBK,Banks - Regional,Financial Services
2419,FHTX,Biotechnology,Healthcare
2420,FHB,Banks - Regional,Financial Services
2421,FGNXP,Asset Management,Financial Services
2422,FGNX,Asset Management,Financial Services
2423,FGL,Engineering & Construction,Industrials
2424,FGII,Shell Companies,Financial Services
2425,FGI,"Furnishings, Fixtures & Appliances",Consumer Cyclical
2426,FGBIP,Banks - Regional,Financial Services
2427,FGBI,Banks - Regional,Financial Services
2428,FFIV,Software - Infrastructure,Technology
2429,FFIN,Banks - Regional,Financial Services
2430,FFBC,Banks - Regional,Financial Services
2431,FFAI,Auto Manufacturers,Consumer Cyclical
2432,FERA,Shell Companies,Financial Services
2433,FER,Engineering & Construction,Industrials
2434,FENC,Biotechnology,Healthcare
2435,FEMY,Medical Instruments & Supplies,Healthcare
2436,FELE,Specialty Industrial Machinery,Industrials
2437,FEIM,Communication Equipment,Technology
2438,FEED,Medical Devices,Healthcare
2439,FEBO,Consumer Electronics,Technology
2440,FEAM,Specialty Chemicals,Basic Materials
2441,FDUS,Asset Management,Financial Services
2442,FDSB,Banks - Regional,Financial Services
2443,FDMT,Biotechnology,Healthcare
2444,FDMMU,Shell Companies,Financial Services
2445,FDMM,Shell Companies,Financial Services
2446,FDBC,Banks - Regional,Financial Services
2447,FCUV,Scientific & Technical Instruments,Technology
2448,FCNCP,Banks - Regional,Financial Services
2449,FCNCO,Banks - Regional,Financial Services
2450,FCNCN,,
2451,FCNCA,Banks - Regional,Financial Services
2452,FCHL,Education & Training Services,Consumer Defensive
2453,FCFS,Credit Services,Financial Services
2454,FCEL,Electrical Equipment & Parts,Industrials
2455,FCCO,Banks - Regional,Financial Services
2456,FCBC,Banks - Regional,Financial Services
2457,FCAP,Banks - Regional,Financial Services
2458,FBYD,Conglomerates,Industrials
2459,FBRX,Biotechnology,Healthcare
2460,FBNC,Banks - Regional,Financial Services
2461,FBLG,Biotechnology,Healthcare
2462,FBLA,Banks - Regional,Financial Services
2463,FBIZ,Banks - Regional,Financial Services
2464,FBIOP,Biotechnology,Healthcare
2465,FBIO,Biotechnology,Healthcare
2466,FBGL,Engineering & Construction,Industrials
2467,FBDT,Aerospace & Defense,Industrials
2468,FATN,Software - Infrastructure,Technology
2469,FATE,Biotechnology,Healthcare
2470,FAST,Industrial Distribution,Industrials
2471,FANG,Oil & Gas E&P,Energy
2472,FAMI,Packaged Foods,Consumer Defensive
2473,FACT,,
2474,FAC,Electrical Equipment & Parts,Industrials
2475,FABC,Semiconductors,Technology
2476,FA,Specialty Business Services,Industrials
2477,EZRA,Insurance Brokers,Financial Services
2478,EZPW,Credit Services,Financial Services
2479,EZGO,Recreational Vehicles,Consumer Cyclical
2480,EYPT,Biotechnology,Healthcare
2481,EYE,Specialty Retail,Consumer Cyclical
2482,EXYN,Software - Infrastructure,Technology
2483,EXTR,Communication Equipment,Technology
2484,EXPO,Engineering & Construction,Industrials
2485,EXPE,Travel Services,Consumer Cyclical
2486,EXOZ,Biotechnology,Healthcare
2487,EXLS,Information Technology Services,Technology
2488,EXFY,Software - Application,Technology
2489,EXEL,Biotechnology,Healthcare
2490,EXE,Oil & Gas E&P,Energy
2491,EXC,Utilities - Regulated Electric,Utilities
2492,EWTX,Biotechnology,Healthcare
2493,EWBC,Banks - Regional,Financial Services
2494,EWAV,Shell Companies,Financial Services
2495,EVRG,Utilities - Regulated Electric,Utilities
2496,EVOXU,Shell Companies,Financial Services
2497,EVOX,Shell Companies,Financial Services
2498,EVO,Drug Manufacturers - Specialty & Generic,Healthcare
2499,EVLV,Security & Protection Services,Industrials
2500,EVGO,Specialty Retail,Consumer Cyclical
2501,EVGN,Biotechnology,Healthcare
2502,EVER,Internet Content & Information,Communication Services
2503,EVCM,Software - Application,Technology
2504,EVAX,Biotechnology,Healthcare
2505,EURK,Shell Companies,Financial Services
2506,EUDA,Real Estate Services,Real Estate
2507,EU,Uranium,Energy
2508,ETS,Trucking,Industrials
2509,ETOR,Capital Markets,Financial Services
2510,ETON,Drug Manufacturers - Specialty & Generic,Healthcare
2511,ESTA,Medical Devices,Healthcare
2512,ESQ,Banks - Regional,Financial Services
2513,ESOA,Engineering & Construction,Industrials
2514,ESLT,Aerospace & Defense,Industrials
2515,ESLA,Biotechnology,Healthcare
2516,ESEA,Marine Shipping,Industrials
2517,ESCA,Leisure,Consumer Cyclical
2518,ERNA,Biotechnology,Healthcare
2519,ERII,Pollution & Treatment Controls,Industrials
2520,ERIE,Insurance Brokers,Financial Services
2521,ERIC,Communication Equipment,Technology
2522,ERAS,Biotechnology,Healthcare
2523,EQPT,Rental & Leasing Services,Industrials
2524,EQIX,REIT - Specialty,Real Estate
2525,EQ,Biotechnology,Healthcare
2526,EPSN,Oil & Gas E&P,Energy
2527,EPSM,Beverages - Wineries & Distilleries,Consumer Defensive
2528,EPRX,Biotechnology,Healthcare
2529,EPOW,Electrical Equipment & Parts,Industrials
2530,EOSE,Electrical Equipment & Parts,Industrials
2531,EOLS,Drug Manufacturers - Specialty & Generic,Healthcare
2532,ENVX,Electrical Equipment & Parts,Industrials
2533,ENVB,Biotechnology,Healthcare
2534,ENTX,Biotechnology,Healthcare
2535,ENTG,Semiconductor Equipment & Materials,Technology
2536,ENTA,Biotechnology,Healthcare
2537,ENSG,Medical Care Facilities,Healthcare
2538,ENSC,Biotechnology,Healthcare
2539,ENRD,Software - Application,Technology
2540,ENPH,Solar,Technology
2541,ENLV,Biotechnology,Healthcare
2542,ENLT,Utilities - Renewable,Utilities
2543,ENGS,Waste Management,Industrials
2544,ENGN,Biotechnology,Healthcare
2545,EMPD,Auto Manufacturers,Consumer Cyclical
2546,EML,Tools & Accessories,Industrials
2547,EMIS,Shell Companies,Financial Services
2548,EMBC,Medical Instruments & Supplies,Healthcare
2549,EMAT,Other Industrial Metals & Mining,Basic Materials
2550,ELWT,Telecom Services,Communication Services
2551,ELVR,Other Industrial Metals & Mining,Basic Materials
2552,ELVN,Biotechnology,Healthcare
2553,ELVA,Electrical Equipment & Parts,Industrials
2554,ELUT,Medical Devices,Healthcare
2555,ELTX,Biotechnology,Healthcare
2556,ELTK,Electronic Components,Technology
2557,ELPW,Electrical Equipment & Parts,Industrials
2558,ELOX,Biotechnology,Healthcare
2559,ELOG,Integrated Freight & Logistics,Industrials
2560,ELMT,Aerospace & Defense,Industrials
2561,ELE,Other Precious Metals & Mining,Basic Materials
2562,ELDN,Biotechnology,Healthcare
2563,ELBM,Other Industrial Metals & Mining,Basic Materials
2564,ELAB,Biotechnology,Healthcare
2565,EJH,Personal Services,Consumer Cyclical
2566,EIKN,Biotechnology,Healthcare
2567,EHTH,Insurance Brokers,Financial Services
