,symbol,buy_date,price,adjbase,size,p&l,p&l_ratio,industry
169,SH688800,2026-02-24,94.0,92.66000366210938,100.0,-133.9996337890625,-0.014255280190325797,电子元件
170,SH603228,2026-02-24,63.599998474121094,62.27000045776367,100.0,-132.9998016357422,-0.020911918997900597,电子元件
171,SH603936,2026-02-13,12.199999809265137,13.779999732971191,800.0,1263.9999389648438,0.12950819249244117,电子元件
172,SZ002913,2026-02-12,42.599998474121094,53.119998931884766,200.0,2104.0000915527344,0.2469483763985209,电子元件
173,SZ002384,2026-02-12,77.37999725341797,95.44999694824219,100.0,1806.9999694824219,0.23352287847265393,电子元件
174,SZ301217,2026-02-12,36.959999084472656,42.849998474121094,200.0,1177.9998779296875,0.1593614592951356,电子元件
175,SH688629,2026-02-12,105.76000213623047,117.36000061035156,100.0,1159.9998474121094,0.10968228290293551,电子元件
176,SZ002484,2026-02-12,30.65999984741211,31.899999618530273,300.0,371.9999313354492,0.040443567426267535,电子元件
177,SH603738,2026-02-10,16.65999984741211,23.360000610351562,600.0,4020.000457763672,0.4021609138237898,电子元件
178,SZ002463,2026-02-10,72.26000213623047,75.41000366210938,100.0,315.0001525878906,0.043592602169319976,电子元件
179,SZ300476,2026-02-09,271.3699951171875,278.3900146484375,100.0,702.001953125,0.025868812534777467,电子元件
180,SH688662,2026-02-06,53.400001525878906,65.75,100.0,1234.9998474121094,0.2312733730566654,电子元件
181,SZ002916,2026-02-06,243.47000122070312,263.7799987792969,100.0,2030.999755859375,0.0834188912669489,电子元件
182,SZ300814,2026-02-03,74.18000030517578,108.20999908447266,100.0,3402.9998779296875,0.45874897060255865,电子元件
183,SZ301251,2026-02-03,60.5,65.36000061035156,100.0,486.00006103515625,0.08033058860085228,电子元件
184,SH688025,2026-01-30,161.6999969482422,256.82000732421875,100.0,9512.001037597656,0.5882499206627883,电子元件
185,SZ300991,2026-01-30,42.380001068115234,58.369998931884766,200.0,3197.9995727539062,0.3773005535811482,电子元件
186,SZ300852,2025-12-22,37.779998779296875,48.36000061035156,200.0,2116.0003662109375,0.28004240796461966,电子元件
187,SZ300903,2025-10-24,14.760000228881836,37.52000045776367,600.0,13656.000137329102,1.542005411649377,电子元件
188,SH600131,2026-01-05,16.450000762939453,21.559999465942383,600.0,3065.999221801758,0.31063820462035185,电子信息
189,SZ002380,2025-12-22,27.290000915527344,38.220001220703125,300.0,3279.0000915527344,0.40051300617424596,电子信息
190,SZ002131,2025-12-12,5.210000038146973,8.670000076293945,1900.0,6574.000072479248,0.6641074880639698,电子信息
191,SH601985,2026-03-02,8.65999984741211,8.829999923706055,1100.0,187.00008392333984,0.019630494144263395,电力行业
192,SH600886,2026-02-27,13.25,13.850000381469727,700.0,420.0002670288086,0.04528304765809257,电力行业
193,SH600905,2026-02-27,4.159999847412109,4.269999980926514,2400.0,264.0003204345703,0.026442340757015695,电力行业
194,SZ000958,2026-02-27,6.650000095367432,6.800000190734863,1500.0,225.00014305114746,0.02255640499493011,电力行业
195,SH600930,2026-02-27,6.019999980926514,6.070000171661377,1600.0,80.00030517578125,0.008305679550378994,电力行业
196,SH600021,2026-02-27,21.850000381469727,21.75,400.0,-40.000152587890625,-0.004576676417568103,电力行业
197,SZ000791,2026-02-26,7.150000095367432,8.5,1300.0,1754.9998760223389,0.18881117295470373,电力行业
198,SH601991,2026-02-26,3.890000104904175,4.110000133514404,2500.0,550.0000715255737,0.05655527575253084,电力行业
199,SH600979,2026-02-25,4.570000171661377,5.440000057220459,2100.0,1826.9997596740723,0.19037195905461038,电力行业
200,SZ000875,2026-02-25,7.510000228881836,7.929999828338623,1300.0,545.9994792938232,0.05592537771724154,电力行业
201,SH600744,2026-02-24,6.539999961853027,9.079999923706055,1500.0,3809.999942779541,0.3883792013254615,电力行业
202,SZ001289,2026-02-24,15.90999984741211,17.700000762939453,600.0,1074.0005493164062,0.11250791531707663,电力行业
203,SH600023,2026-02-24,5.050000190734863,5.480000019073486,1900.0,816.9996738433838,0.0851484776431366,电力行业
204,SH600011,2026-02-24,7.050000190734863,7.610000133514404,1400.0,783.9999198913574,0.07943261384808117,电力行业
205,SZ003816,2026-02-24,3.9100000858306885,4.150000095367432,2500.0,600.0000238418579,0.06138107526045095,电力行业
